topic,premise,correct_ending,incorrect_ending
Food,Asep ngajadikeun sayur asem. Asep geus ngahiji érbas jeung lalapan. Asep leungitkeun sayur asemna ka kulkas. Asep ngarasa lila jeung naha teu dihidangkeun.,Asep jadi ceurik sarta ngarasa kecewa.,Asep ngarasa lemes jeung jadi teu hade.
Food,Teteh réngsé ngajadikeun bubur sumsum. Teteh ngan tina pasar jeung ngajadikeun bubur. Teteh ngahiji buburna ka sanak keluarga. Teteh geus ngahiji bubur jeung jadi geus hade.,Teteh jadi gumbira jeung bangga.,Teteh jadi ceurik sarta ngarasa kecewa.
Food,Dika ngajak Siska ka pasar. Dika jeung Siska ngajadikeun kolontongan. Dika jeung Siska ngahiji kolontongan ka kulkas. Dika jeung Siska ngarasa lemes jeung jadi teu hade.,Dika jeung Siska jadi geus hade.,Dika jeung Siska jadi ceurik sarta ngarasa kecewa.
Food,Rian ngajadikeun nasi timbel. Rian geus ngahiji érbas jeung lalapan. Rian leungitkeun nasi timbelna ka kulkas. Rian ngarasa lila jeung jadi teu hade.,Rian jadi ceurik sarta ngarasa kecewa.,Rian ngarasa lemes jeung jadi geus hade.
Food,Tini ngan tina pasar jeung ngajadikeun sambal dadak. Tini ngahiji sambalna ka sanak keluarga. Tini geus ngahiji sambal jeung jadi geus hade. Tini jadi gumbira jeung bangga.,Tini ngarasa lila jeung jadi teu hade.,Tini jadi ceurik sarta ngarasa kecewa.
Food,"Asep jeung Yaya nyanda nyaho, dina sagala kahirupan anu dipikaresepkeun ku abdi dalem, dina imah nu luhur, aya nu teu puguh. Dina sapuluh taun anu kahirupan jeung loba kasenangan, Asep jeung Yaya ngeunaan hiji tradisi nu geus langka.",Asep jeung Yaya ngabenerkeun tradisi anu langka ieu.,Asep jeung Yaya henteu ngabenerkeun tradisi anu langka ieu.
Food,"Euis ngaharep ka pasar, bade nyukakakeun jajanana. Dina tengah jalan, Euis ngalegaan hiji orang nu lagi teu damang. Euis ngarasa kasian jeung ngan nganjang ka pasar.","Euis ngarasa teu tiasa ninggalkeun orang anu teu damang, anjeunna ngajaga orang anu teu damang sapanjang dina.","Euis tetep nganjang ka pasar, ninggalkeun orang anu teu damang."
Food,"Uwa ngajadikeun hiji acara, nu ngahadirkeun loba tamu. Dina acara, Uwa ngajadikeun loba makanan jeung minuman. Uwa geus ngajadikeun rencana nu apik pikeun acara, tapi loba nu teu katerangan.",Uwa ngarasa kecewa jeung ngan ngajadikeun acara liwat.,Uwa tetep ngajadikeun acara jeung ngarasa bangga.
Wedding,"Raden ayana geus kawin. Kawin di balai desa. Basa Sunda, adat kawin geus dilakukeun. Resepsi geus diwalikeun.",Raden jadi suami-istri,Raden jadi anggota balai desa
Wedding,Neng geus lami ngadahar. Neng teu boga duit. Neng ngabokat ka kuya. Kuya ngajual kasur.,Neng jadi henteu kawin,Neng jadi boga kasur
Wedding,Asep jadi guru. Asep ngajarkeun bahasa Sunda. Asep boga murid nu teu ngartos basa Sunda. Asep ngajarkeun basa Sunda jeung budaya.,Asep ngadidik muridna,Asep jadi muridna
Wedding,Jajan jadi kudu kawin. Jajan teu boga duit. Jajan ngajual rumah. Jajan jadi boga duit.,Jajan bisa ngalaksanakeun kawin,Jajan jadi boga rumah
Wedding,Asep daek ka kawin. Asep gaduh pacar anu ngan tina Bandung. Asep ogé geus ngajadikeun pesta kawin di Bandung. Asep geus ngundang sadaya sanak keluarga tur karabat.,Asep geus siap jeung henteu teu tiasa sabar.,Asep teu boga pacar anu bakal jadi istri.
Wedding,Nining geus ngajadikeun acara siraman. Nining geus nyiapin baju adat Sunda. Nining ogé ngahaturkeun sesajen jeung sajabana. Nining teu lupa ngundang pamangku.,Nining teu lupa ngiringan geura nu bade dilakonan.,Nining lupa nyiapin baju adatna.
Wedding,"Budi jeung Tina geus tunangan. Tina boga tradisi ngadadakkeun acara ""ngabalin"". Tina ogé ngahaturkeun sajabana. Tina geus ngundang pamangku jeung sanak keluarga.",Tina geus siap jeung henteu teu tiasa sabar.,Tina teu boga tradisi kawin anu diwarisi ku keluarga.
Wedding,Ratih jeung Rian geus ngajadikeun acara lamaran. Ratih jeung Rian ngahaturkeun sesajen jeung sajabana. Ratih jeung Rian geus ngundang pamangku jeung sanak keluarga. Ratih jeung Rian geus ngiringan ka acara siraman.,Ratih jeung Rian geus siap jeung henteu teu tiasa sabar.,Ratih jeung Rian teu boga tradisi lamaran.
Wedding,Hilman jeung Ririn geus tunangan. Hilman jeung Ririn geus ngajadikeun acara ngabalin. Hilman jeung Ririn geus ngahaturkeun sajabana. Hilman jeung Ririn geus ngiringan ka acara siraman.,Hilman jeung Ririn geus siap jeung henteu teu tiasa sabar.,Hilman jeung Ririn teu ngiringan ka acara siraman.
Wedding,Naya jeung Fajar geus tunangan. Naya jeung Fajar geus ngajadikeun acara lamaran. Naya jeung Fajar ngahaturkeun sesajen jeung sajabana. Naya jeung Fajar geus ngiringan ka acara siraman.,Naya jeung Fajar geus siap jeung henteu teu tiasa sabar.,Naya jeung Fajar teu ngiringan ka acara lamaran.
Wedding,Ratih nyiapin kawinan jeung tiukang boga. Ratih hareup ngarencanakeun menu boga. Ratih nganjeunkeun nu luhur ka tiukang boga. Ratih geus teu kudu pusing deui.,Ratih geus siap ngahadapi kawinanna.,Ratih geus siap ngarencanakeun kawinan anu leuwih hade.
Wedding,Jaka ngiringan kagiatannana jeung nyiapin kawinan. Jaka hareup ngahadapi ujian. Jaka teu bisa ngajieun waktu. Jaka keur lemes.,Jaka ngajieun janji ka diri anu bakal ngarengsekeun waktu leuwih baé.,Jaka ukur hareup ngahadapi kawinanna.
Wedding,Dini nganjeunkeun undangan kawinan. Dini ngajieun undangan anu hade. Dini ngarencanakeun acara kawinan jeung bageur. Dini geus siap ngahadapi kawinanna.,Dini ngarencanakeun acara kawinan jeung bageur.,Dini geus teu boga waktu pikeun ngarencanakeun kawinanna.
Wedding,Galih ngadahar keur lemes. Galih hareup ngadahar leungeut. Galih ngadahar leungeut jeung nasi. Galih jadi lemes.,Galih jadi lemes alatan ngadahar leungeut.,Galih jadi sehat alatan ngadahar leungeut.
Wedding,Dinda ngadahar anu luhur. Dinda hareup ngadahar nasi jeung sayur. Dinda ngadahar sayur jeung leungeut. Dinda jadi sehat.,Dinda jadi sehat alatan ngadahar sayur.,Dinda jadi lemes alatan ngadahar sayur.
Wedding,Ratih jeung Ujang bakal ngawining. Ratih méré nyanda ka sadayana urang sadaya. Ratih ngadengekeun kudu ngalaksanakeun siraman. Ratih jeung Ujang bakal ngadengekeun kawin di saeutik imah adat.,Siraman nyaéta salah sahiji tradisi kawin di Sunda nu ngarupakeun pembersihan ruh jeung raga.,Ratih jeung Ujang kawin di Bali.
Wedding,Asep jeung Yanti ngarencanakeun kawin. Yanti ngadengekeun ngadamel basajan jeung rengkong. Asep ngadengekeun ngadamel seureuh. Yanti ogé ngadengekeun ngadamel anu sanés basajan.,Basajan jeung rengkong nyaéta salah sahiji makanan nu kudu disediakeun dina kawin Sunda.,Asep jeung Yanti ngadamel kue tart.
Wedding,Wulan jeung Raka ngarencanakeun kawin. Wulan ngadengekeun ngadamel baju kawin. Wulan ngadamel baju kawin jeung bahan sutra. Raka ogé ngadamel baju kawin jeung bahan nu kasep.,"Baju kawin Sunda tradisionil nu dipaké ku priangan nyaéta kebaya jeung kain, sedengkeun laki-laki ngagunakeun baju koko jeung kain.",Wulan jeung Raka ngadamel baju kawin jeung bahan jeans.
Wedding,Nining jeung Aceng ngajadikeun kawin. Nining ngadamel undangan kawin. Nining jeung Aceng ngajadikeun kawin di saeutik gedung. Nining jeung Aceng ngadamel undangan kawin jeung nu luhur.,Undangan kawin di Sunda salila kaundangan ku surat undangan jeung ngagunakeun basa Sunda.,Nining jeung Aceng ngadamel undangan kawin jeung nu murah.
Wedding,Udin jeung Ujang ngarencanakeun kawin. Udin jeung Ujang ngadamel daftar tamu. Udin jeung Ujang ngadamel daftar tamu jeung nu loba. Udin jeung Ujang ngadamel daftar tamu jeung nu loba tamu.,Ngajadikeun daftar tamu kawin nyaéta hal anu penting pikeun ngaturkeun jumlah tamu jeung nu ngagunakeun acara kawin.,Udin jeung Ujang ngadamel daftar tamu jeung nu teu valid.
Wedding,Wulan jeung Ujang geus ngajadikeun janji ka kolotna yén mere nyieun kawin jeung adat Sunda. Wulan geus nyiapin pakéan adatna. Ujang ogé geus ngahijian adat kawin. Wulan jeung Ujang teu acan ngeunaan adat kawin.,Wulan jeung Ujang ngabenerkeun kawinna sacara adat jeung ngiringan adat kawin.,Wulan jeung Ujang ngan ngiringan adat kawin.
Wedding,Gita jeung Asep geus lamaran. Asep ngajadikeun kawin di luhur gunung. Gita jeung Asep ngahijian kawin jeung ngiringan adat. Asep ngajadikeun kawin di luhur gunung jeung teu ngiringan adat.,Asep jeung Gita ngiringan adat kawin jeung ngiringan pangiring kawin.,Asep jeung Gita ngiringan adat kawin tapi teu ngiringan pangiring kawin.
Wedding,Yadi jeung Tati geus kawin. Yadi jeung Tati ngiringan adat kawin. Yadi jeung Tati ngiringan adat kawin jeung ngiringan pangiring kawin. Yadi jeung Tati ngiringan adat kawin tapi teu ngiringan pangiring kawin.,Yadi jeung Tati ngiringan adat kawin jeung ngiringan pangiring kawin.,Yadi jeung Tati ngiringan adat kawin tapi teu ngiringan pangiring kawin.
Family relationships,"Asep ngabentuk grup wa sareng sadayana anggota keluarga. Asep ngiringan tina buyut, kakung, teteh, tina, ema, bapa, sareng sadayana anakeuna. Asep ngajadikeun grupna loba aktif. Asep ngiringan tina anu ti bungsu kudu anu ti tuwa.",Asep ogé ngajadikeun sadayana anggota grup ngarasa nyaman jeung teu kudu ngagaduhan.,Asep ngarasa teu tiasa ngaduluran kana sadayana anggota grup.
Family relationships,Gita nganjang ka rumaha kakara. Gita geus lama teu nganjang ka rumaha kakara. Gita ogé teu acan nembeuk ka kakara. Gita bener-bener kangen jeung kakara.,Gita bener-bener ngahina pisan ka kakara.,Gita ogé teu acan ngahina ka kakara.
Family relationships,"Iwa ngahina ka rumah pamajikan. Iwa ogé ngajadikeun loba makanan. Iwa ngiringan tina ema, bapa, sareng sadayana anakeuna. Iwa ogé ngiringan tina kakung, teteh, tina, sareng sadayana anakeuna.",Iwa ogé ngajadikeun sadayana anggota keluarga ngarasa nyaman jeung teu kudu ngagaduhan.,Iwa teu ngajadikeun sadayana anggota keluarga ngarasa nyaman.
Family relationships,"Asep geus lulus ujian sareng nilai nu alus. Anjeunna mah geus niat keur ngabantoskeun bapana. Bapana Asep, Kang Ujang, geus lila geus tuwa. Asep pengen béré bapana ngarasa bangga.",Asep ngabantoskeun bapana dina sakola sarta bapana bangga pisan.,Asep teu béré bapana nu geus lila ieu sareng béré wewengkon.
Family relationships,Nining sareng tina téh sepupu. Tina ngajaga Nining sapanjang orangna aya. Nining nu geus gede keneh teh geus lupa ka tina. Tina geus ngajaga Nining sakadarna.,Nining mangrupakeun tina nu geus ngajaga anjeunna salila.,"Nining teh lupa ka tina, tina teh geus lila."
Family relationships,"Keur ngajaga hubungan jeung tetangga, keluarga Asep ngadamel acara tahlilan. Asep jeung kulawarga ngajumput tetangga nu geus ngumpul. Acara tahlilan teh aya ngahiji ngadengekeun ceramah. Sanajan aya nu teu Muslim, acara tahlilan teh tetep dipuntenkeun.",Acara tahlilan teh ngajadi waktos pikeun ngajaga hubungan jeung tetangga.,"Acara tahlilan teh kacau, sakabéh tetangga ngajelema."
Family relationships,Asep ngabogaan katingali di pasar. Asep ngarasa teu sareng jeung dagangna. Asep nyaho nu ngajual dagangna mah katingali. Asep geus ngarasa tiasa ngabogaan di pasar.,Asep ngarasa siga di-bully ku nu katingali.,Asep geus tiasa ngabogaan dagangna.
Family relationships,Cucu nu ngaranna Udin teh geus aya di Bandung. Udin teh geus nganjang ka rumah eyangna. Eyangna geus nganjang ka Bandung pikeun ngajengkeun Udin. Eyangna ngajak Udin ka pasar.,Udin geus kangen jeung eyangna.,Udin teu kangen jeung eyangna.
Family relationships,Ieu panggih nu kaasup ka nu dicokot ku keluarga. Nu dicokot teh ngajengkeun pamajikan. Pamajikan teh ngajengkeun nu dicokot ku keluarga. Pamajikan teh ngajengkeun nu dicokot ku keluarga.,Pamajikan teh ngajengkeun nu dicokot ku keluarga.,Pamajikan teh teu ngajengkeun nu dicokot ku keluarga.
Family relationships,Jajang teh geus kawin jeung nyakna. Jajang teh geus kawin jeung nyakna. Jajang teh geus kawin jeung nyakna. Jajang teh geus kawin jeung nyakna.,Jajang teh geus kawin jeung nyakna.,Jajang teh teu kawin jeung nyakna.
Family relationships,Nu diukna ku Iceu teh diukna ku nyakna. Iceu teh geus ngadahar. Iceu teh geus ngadahar. Iceu teh geus ngadahar.,Iceu teh geus ngadahar.,Iceu teh teu ngadahar.
Family relationships,Ujang geus panganteur ka Bandung. Ujang geus teu nempo bapa-ibingna teu kalayan sapuluh taun. Ujang ngahadukkeun pangalaman masa kecinna. Ujang hayang ngabales kabasa kana bapa-ibingna.,Ujang ngahadukkeun rasa kangenna ka bapa-ibingna sarta hayang ngabales kabasa,Ujang teu acan kangen jeung bapa-ibingna sarta geus lupa kana janji panganteurna
Family relationships,"Asep nganjang ka imah sepupunana, Tantan. Asep ngabogaan nu teu boga sanak keluarga. Tantan ngabogaan Asep saperti ka sanak kandungna. Asep ngarasa pangabogaan nu teu biasa.",Asep ngarasa pangabogaan sarta ngahadukkeun rasa atuh ka Tantan,Asep teu boga rasa atuh ka Tantan sarta geus ngabedakeun pangabogaan ku sanak kandungna
Family relationships,Erni geus merit jeung Dadan. Erni geus ngandung anak. Dadan ngahadukkeun kabogaan ka Erni. Erni ngarasa seneng tur kagum ka Dadan.,Erni ngarasa atuh jeung Dadan sarta hayang ngabales kabasa,Erni teu boga rasa atuh ka Dadan sarta geus ngabedakeun kabogaan ku lianna
Family relationships,Udin geus teu nempo bapana ti kamari. Bapana Udin geus ngalaman sakit tur ngarasa henteu bener. Udin teu ngarasa ngarana ti kamari. Udin ngarasa sedih tur henteu ngarti.,Udin ngarasa kangen jeung bapana sarta hayang ngabantos bapana,Udin teu boga rasa kangen jeung bapana sarta geus lupa kana bapana
Family relationships,Lina henteu bisa nganggo kompor gas. Lina boga anak nu lila. Lina kudu ngarancang makanan nu sehat pikeun anakeuna. Lina teu boga waktos pikeun ngajarkeun anakeuna masakkan.,Lina menta bantuan ku abdi ruméhna pikeun ngajarkeun anakeuna masakkan sehat.,Lina ogé teu boga waktos pikeun ngajarkeun anakeuna masakkan.
Family relationships,Dinda geus nikah sareng Dika. Dinda henteu boga anak teu ka 3 taun. Dinda kudu ngarancang pikeun hamil. Dinda jeung Dika menta bantuan ku dokter.,Dinda sareng Dika mangsa-mangsaan sarta ngajaga kasehatan pikeun hamil.,Dinda jeung Dika teu boga anak.
Family relationships,Bayu sareng Icha geus nikah. Bayu jeung Icha harita boga anak. Bayu jeung Icha ngarencanakeun ngadukung anjeunna kalayan seueur. Bayu jeung Icha ngarencanakeun ngajarkeun anjeunna ngiringan.,Bayu jeung Icha ngarencanakeun ngadidik anjeunna dina lingkungan anu bener.,Bayu jeung Icha teu boga waktos pikeun ngadidik anjeunna.
Family relationships,Tika boga anak nu lila. Tika ngarasa teu boga waktos pikeun ngajarkeun anakeuna. Tika teu boga abdi ruméh. Tika kudu ngajarkeun anakeuna masakkan.,Tika ngajarkeun anakeuna masakkan sareng bantuan anakeuna nu luhur.,Tika teu boga waktos pikeun ngajarkeun anakeuna masakkan.
Family relationships,Ferdi sareng Gina geus nikah. Ferdi jeung Gina harita boga anak. Ferdi jeung Gina ngarencanakeun ngadidik anjeunna dina lingkungan anu bener. Ferdi jeung Gina ogé ngarencanakeun ngajarkeun anjeunna ngiringan.,Ferdi jeung Gina ngarencanakeun ngajarkeun anjeunna nu luhur.,Ferdi jeung Gina teu boga waktos pikeun ngadidik anjeunna.
Family relationships,"Dina nganjang ka imahna, Lisa ngagaduhkeun nu henteu biasana. Ieu ari, ari jaga ku nu muda. ""Ari jaga ku budak mah geus biasana, tapi ari jaga ku nu gede mah henteu biasana.""","Ari jaga ku nu gede, nganjangna jadi teu biasana.",Lisa teu boga kaperluan ngajaga nu gede.
Family relationships,"Sabil jeung ku anggota paguyuban geus ngahijian ku ngarawitkeun heula. Sabil ngarasa henteu kagok jeung teu boga pengalaman. ""Ari henteu biasana, tapi teu bisa dicokot ku ngalegaan,"" pikirna.",Sabil ngarasa henteu biasana tapi tetep ngarawitkeun.,Sabil teu boga semangat jeung balik ka imah.
Family relationships,"Indri jeung ku kawasannya ngahijian ngahijrah. Indri teu boga pengalaman, tapi hayang ngajalanan. Indri ngajalanan jeung nganjang ka imah-imah.",Indri ngajalanan hijrah dina kahirupan sapopoe.,Indri balik ka kebiasaan luma.
Family relationships,"Uwa geus teu sehat, tapi tetep hayang ngajaga cucina. Uwa ngajaga jeung ngasuh nu masih balita. Uwa ngajaga jeung ngasuhna ku kasep.",Uwa ngajaga jeung ngasuh cucina ku kasep.,"Uwa ngajaga jeung ngasuh cucina ku kasep, tapi teu boga kasehatan."
Family relationships,Éta ari nu teu bisa dilupakeun ku Dina. Dina geus ngahijrah jeung ngajalanan jilbab. Dina ngajalanan jilbab jeung ngajaga pangayoman.,Dina ngajalanan jilbab dina kahirupan sapopoe.,Dina balik ka kebiasaan luma.
Pregnancy and kids,Dina hamil ti 6 bulan. Dina ngarasa mual jeung pusing. Dina teu bisa mangan ayeuna. Dina butuh istirahat.,Dina henteu bisa ngahadiran hajatan kolotna.,Dina henteu bisa ngahadiran hajatan kawinan.
Pregnancy and kids,Indung Lili nyiapin hajatan tutup usus. Lili teu resep jeung kaasupan. Indung Lili ngajak Lili ka dokter. Dokter nyaranakeun suplemen.,Indung Lili ngajarkeun cara ngajaga kesehatan.,Lili henteu resep jeung kaasupan.
Pregnancy and kids,Asep geus gede. Asep ngarasa leungiteun jeung sedih. Asep kudu ngahadiran tes. Asep teu percaya diri.,Asep butuh dukungan kolotna.,Asep teu bisa ngahadiran tes.
Pregnancy and kids,Uwa teh geus tuir. Uwa geus teu kuat ngalayan. Uwa ngarasa lila. Uwa ngarasa pusing.,Uwa butuh bantuan jeung perhatian.,Uwa teu bisa ngalayan dina.
Pregnancy and kids,Dina geus kawin. Dina jeung sarengna kudu ngahadiran hajatan. Dina teu resep jeung kaasupan. Dina teu kuat ngalayan.,Dina butuh istirahat.,Dina teu bisa ngahadiran hajatan.
Pregnancy and kids,Nining ngajual es lilin di pinggir jalan. Anjeunna boga anak leutik nu ngaroras di dalem imah. Anjeunna boga tugas nu kudu diselesaiin sabluk jam Anjeunna hoyong nyieun duit leutik pikeun nambah-nambahkeun nafkah.,Nining kudu nganterkeun daganganna ka pasar.,Anjeunna nganterkeun daganganna ka pasar sareng anake.
Pregnancy and kids,Galuh nyiapin kawinan. Galuh ngaharepan kawin di sababaraha bulan kedepan. Galuh kudu ngajual sablulungan baju kawin. Galuh parantos ngajual baju kawinna.,Galuh teu kudu ngajual baju kawinna.,Galuh parantos ngajual baju kawinna ka nu kudu.
Pregnancy and kids,Dimas ngajual pecel lele di pasar. Dimas boga rencana ka Bandung. Dimas parantos nyiapin ku bapa. Dimas kudu ngajual lele na.,Dimas parantos ngajual lele na ka bapa.,Dimas ngajual lele na ka bapa.
Pregnancy and kids,Euis teu resep jeung anake. Euis boga masalah jeung anake. Euis parantos ngajual anake. Euis teu boga duit pikeun ngajual anake.,Euis parantos ngajual anake ka bapa.,Euis teu boga duit pikeun ngajual anake ka bapa.
Pregnancy and kids,Arin ngarencanakeun hajatan. Arin parantos ngajual ka nu kudu. Arin teu boga duit pikeun ngajual. Arin parantos ngajual ka nu kudu.,Arin parantos ngajual ka nu kudu.,Arin teu boga duit pikeun ngajual ka nu kudu.
Pregnancy and kids,"Sri nganjeunkeun kaasup jeung bubur nu teu kasar. Éta bogaanna ka anakeuna, si Bayu. Bayu ayeuna lagi ngarasa teu enak badan. Sri harita teh geus ngajengkeun anakeuna ka dokter.",Dokterna nyaranakeun bogaanna Sri disareng jeung asupan nu luhur.,Sri nganjeunkeun bogaanna jeung sambel nu pedes.
Pregnancy and kids,"Mila, mahasiswi nu geus nikah, lagi hamil. Mila teh kudu ngadahar luhur pikeun janin. Mila ogé kudu ngadahar nu saterusna. Mila ogé geus ngadahar jeung ngadahar nu sehat.",Mila geus ngadahar jeung ngadahar nu luhur pikeun janin jeung anjeunna sareng.,Mila teu boga nafsu ngadahar saterusna.
Pregnancy and kids,Imahna Udin ngalawan imahna Nining. Anjeunna ngiringan ka pasar. Nining ogé geus ngiringan ka pasar. Nining ogé geus ngiringan ka pasar.,"Nining ngajual sayur, ieu teh usaha rumahan anjeunna.",Nining ogé geus ngiringan ka pasar pikeun ngajual parabot dapur.
Pregnancy and kids,Nining geus ngarasa bade nyieun kawin. Nining henteu boga hartana. Nining hayang ngajual imahna pikeun ngajadikeun kawina. Nining ngajual imahna ka saudarana.,"Saudarana ogé henteu boga hartana, jadi kawina diundur.",Nining geus boga hartana sarta bisa ngajadikeun kawina.
Pregnancy and kids,"Éta di sakola, Guru Nuhun ngarencanakeun acara kawas sarta gotong royong. Murid-murid dipisahkeun jadi kelompok-kelompok. Éta nuju waktosna, sadaya murid geus siap. Guru Nuhun geus nunggu tapi sadaya murid henteu kaluar.","Guru Nuhun geus nyaho, murid-murid nunggu di dalem kelas.",Murid-murid geus kaluar sarta nunggu di luar.
Pregnancy and kids,Iceu geus kawin jeung Jaja. Iceu geus ngandung. Iceu nuju ngajadikeun upacara ngarorasakeun kandungan. Iceu jeung Jaja nyiapin sarupaningna.,Upacara ngarorasakeun kandungan geus diwewehkeun ku kolot.,Iceu jeung Jaja teu boga tradisi nu kudu dipikaresepkeun.
Pregnancy and kids,Rian geus tilu minggu dirawat di RSPAD. Rian henteu bisa ngomong. Rian geus ngarasa baekan. Rian geus kaluar sarta pulang ka imahna.,Rian geus bisa ngomong sarta ngahaturkeun pangapresiasian ka dokter.,Rian henteu bisa ngomong tapi geus bisa ngarasa baekan.
Pregnancy and kids,Asep moal bisa ngadahar nu pedes. Anjeunna geus ngalaman sakit ulu kaluaran ti manéhna leutik. Asep ngarasa pangabuh. Asep teu bisa ngadahar nu pedes deui.,"Asep ogé moal bisa ngadahar nu pedes, anjeunna sok sakit ulu kaluaran.",Asep bisa ngadahar nu pedes deui.
Pregnancy and kids,Ujang nganjang ka imah tina. Ujang ngadahar nu enak. Ujang ngarasa kagum ka tina. Ujang ogé nganjang ka imah tina deui.,Ujang nganjang ka imah tina deui tur ngadahar nu enak.,Ujang teu bisa ngadahar deui.
Pregnancy and kids,Teteh ngarasa anu anjeunna teu bisa ngomong. Teteh geus ngalaman stroke. Teteh ngarasa pangabuh. Teteh teu bisa ngomong deui.,"Teteh ogé teu bisa ngomong deui, anjeunna sok stroke.",Teteh bisa ngomong nu lancar deui.
Pregnancy and kids,Asep nganjang ka imah tina. Asep ngadahar nu enak. Asep ngarasa kagum ka tina. Asep ogé nganjang ka imah tina deui.,Asep nganjang ka imah tina deui tur ngadahar nu enak.,Asep teu bisa ngadahar deui.
Pregnancy and kids,Ujang ngarasa anu anjeunna teu bisa ngomong. Ujang geus ngalaman stroke. Ujang ngarasa pangabuh. Ujang teu bisa ngomong deui.,"Ujang ogé teu bisa ngomong deui, anjeunna sok stroke.",Ujang bisa ngomong nu lancar deui.
Pregnancy and kids,Asep ngadadak kena serangan jantung. Ieu jadi kegeeran pisan kade sabanjureun anu disangka teh geus waktuna. Asep langsung di bawa ka rumah sakit. Dokter langsung ngahandleun kasusna jeung cepat.,Asep bisa di selametkeun sarta langsung di bawa ka imah.,Asep geus teu bisa di selametkeun.
Death,"Maman geus aya di imah almarhum. Anjeunna nungguin prosés panyieunan jenazah. Maman kudu ngalebetkeun jenazah, nyalakeun dupa, jeung nyediakeun sesajen. Aya nu ngarokkeun panyieunan, nu ngaruksak, jeung nu ngahaturkeun jenazah.","Maman ngarokkeun panyieunan jeung nyalakeun dupa, ngahaturkeun sesajen, jeung ngalebetkeun jenazah.",Maman langsung ngaruksak jeung ngahaturkeun jenazah.
Death,"Ibu Aya teu bisa ngadahar jeung teu bisa ngomong. Anjeunna geus aya di kasur, ditungguin ku anggeran. Anggeran teh panik jeung geus nangis. Geus aya dokter nu nyieun pemeriksaan.",Dokter ngomong yén Ibu Aya geus teu bisa di selametkeun.,Dokter ngomong yén Ibu Aya bakal bisa di selametkeun.
