topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Food,Keluargane Edo seneng banget karo jenang kudus.,Edo ora seneng karo jenang kudus lan mbuwang kabeh.,Edo tuku jenang kudus kanggo oleh-oleh,Jenang kudus iku panganan manis khas Kudus sing digawé saka ketan,Edo mangan siji jenang kudus sadurunge mulih,Edo nggawa jenang kudus menyang omah
Food,Kanca-kanca Sari ngajak tuku dodol luwih akeh.,Sari nggawa dodol iku bali menyang desa.,Sari nggawa oleh-oleh dodol garut saka kulawarga ing desa,Dodol iku digawe dening nenek Sari kanthi tradisional,Kanca-kanca Sari seneng banget karo dodol iku,Sari nindakake dodol marang kanca-kancane
Food,Pak Budi malah nggawe kelas masak kanggo tetanggane.,Tetangga-tetangga ora tau masak gudeg maneh.,Pak Budi seneng masak gudeg ing pawon omahne,Gudeg iku digawe saka nangka muda lan bumbu khas Jawa,Tetangga-tetangga Pak Budi kerep nyuwun resep marang dheweke,Pak Budi seneng nuduhake resep kasebut
Food,Dodol salak iki dijual ing pasar lan laris manis.,Lila ora tau mangan salak maneh.,Lila lagi mulih saka pasar karo tas kebak buah salak,Salak iku wani saka kebon mbah-e,Lila seneng banget karo rasa manis lan seger salak iku,Kadang Lila ngolah salak dadi dodol salak
Food,Mbak Rina saiki uga belajar nggawe jamu dhewe.,Mbak Rina mandheg ngombe jamu amarga bosen.,Mbak Rina seneng ngombe jamu beras kencur saben esuk,Jamu iki digawe dhewe dening ibune,Jamu beras kencur iki dipercaya nggawe awak luwih seger lan sehat,Mbak Rina uga ngrasakake efek positif saka ngombe jamu iki
Food,Ingke iku digunakake kanggo nyimpen beras saka panenan.,Tono nggawa ingke bali menyang pasar.,Dina iku Tono menyang pasar kanggo tuku ingke,Ingke iku bakul tradisional kanggo nyimpen beras,Tono ngerti yen ingke iku luwih awet lan alami,Tono nggawa ingke menyang omah
Food,Eneng njaluk ibu kanggo ngajari nggawe sego liwet.,Eneng ora seneng karo sego liwet maneh.,Eneng lagi mangan sego liwet karo sambel,Sego liwet iku panganan tradisional sing digawene ibu,Rasa sego liwet iki enak banget lan khas,Eneng mangan karo semangat
Food,Keluargane Laras luwih nyenengi dodol betawi tinimbang jajanan liyane.,Keluargane Laras ora seneng karo dodol betawi lan mbuwang.,Laras mulih saka Jakarta lan nggawa oleh-oleh dodol betawi kanggo keluargane,Keluargane seneng banget nampa oleh-oleh iku,Dodol betawi iku digawe saka tape ketan ireng lan gula kelapa,Saben wong ngicipi lan nyoba ngerteni rasa khas dodol betawi
Food,Budi lan keluargane nggawe tradhisi mangan sega liwet saben akhir pekan.,Budi lan keluargane ora seneng mangan sega liwet maneh.,Budi lan keluargane seneng mangan sega liwet ing desa,Sega liwet iku digawe karo santan lan disajikake karo lauk pauk tradisional,Biasane sega liwet dipangan bebarengan ing meja lesehan,Budi lan keluargane ngrasa luwih raket lan guyub nalika mangan sega liwet bareng
Food,Siti diundang kanggo nggawe wedang uwuh ing acara desa.,Kanca-kanca Siti ora seneng karo wedang uwuh lan ora kepingin nyoba.,"Siti seneng nggawe wedang uwuh, minuman tradisional Jawa","Wedang uwuh digawe saka rempah-rempah kaya jahe, kayu manis, lan cengkeh",Wedang uwuh bisa ngangatake awak lan mbantu ngatasi masuk angin,Siti seneng nuduhake resep wedang uwuh marang kanca-kancane
Food,Dimas lan kanca-kancane nggawe klub penggemar rujak cingur.,Dimas lara weteng sawise mangan rujak cingur.,"Dimas seneng mangan rujak cingur, panganan khas Surabaya","Rujak cingur digawe saka irisan cingur (moncong sapi), sayuran, lan bumbu petis",Dimas biasane mangan rujak cingur bareng kanca-kancane sawise olahraga,Rujak cingur dadi panganan favorit kanggo Dimas
Food,Rina lan keluargane dadi sukarelawan ing festival taun ngarep.,Rina ora pengin teka maneh ing festival panganan tradisional.,Ana festival panganan tradisional ing desa Rina,"Rina lan keluargane teka lan nyoba panganan tradisional kaya pecel, gudeg, lan jenang",Rina paling seneng karo jenang sing rasane manis lan lembut,Festival iku dadi acara sing ditunggu-tunggu saben taun
Food,Tetanggane Suryo uga wiwit nandur woh-wohan ing kebon dhewe.,Tetanggane Suryo ora gelem nampa woh-wohan saka kebone.,Suryo duwe kebon cilik ing omahe lan nandur macem-macem woh lokal,Woh favorit Suryo yaiku salak lan manggis,Suryo seneng panen woh-wohan lan dibagi karo tangga-teparo,Suryo ngrasakake kebersamaan lan persaudaraan karo tetanggane liwat woh-wohan
Food,Keluargane Sari seneng banget lan kabeh langsung ngicipi jenang.,Jenang iki digawe saka ketan lan gula aren.,Sari nggawa oleh-oleh saka desa awakku,"Oleh-olehe yaiku jenang, panganan khas Javanese sing legi",Kabeh keluargane seneng banget karo jenang iki,Jenang iki digawe saka ketan lan gula jawa
Food,Woh-wohan saka kebune Pak Slamet dadi berkah kanggo tangga-teparone.,Pak Slamet njual kabeh woh-wohan ing pasar.,Pak Slamet duwe kebun gedhe ing pinggir desa,"Ing kebune, dheweke nandur macem-macem woh lokal kaya salak lan rambutan","Saben musim panen tiba, Pak Slamet mesthi bagio woh-wohan karo tangga-teparone",Tangga-teparone mesthi nunggu-nunggu woh-wohan saka kebune Pak Slamet
Food,Kabeh seneng ngombe wedang ronde kanggo ngangetin awak.,Wedang ronde iki digawe saka ketan lan gula.,Mbok Minah ahli nggawe wedang ronde,Wedang ronde iki biasane digawe wektu musim adhem,Kanca-kanca lan tangga-teparone seneng banget ngombe wedang ronde iki,Wedang iki digawe saka jahe lan bola-bola ketan isi kacang
Food,Edo lan kanca-kancane seneng mangan bareng-bareng.,Edo mangan sate klathak saben dina.,Edo seneng banget mangan sate klathak,Sate klathak iku sate khas Bantul sing digawe saka daging kambing,Sate iki dipanggang nganggo jeruji sepeda lan bumbu sederhana,Edo biasa mangan sate klathak bareng karo kanca-kancane
Food,Keluargane Ibu Nani seneng banget karo masakane.,Wajan besi iki digawe saka tembaga.,Ibu Nani masak dengan wajan besi turun-temurun,Wajan besi iki wis digunakake generasi ke generasi,Makanan sing dimasak nganggo wajan iki rasane luwih enak,Ibu Nani masak sayur asem karo wajan besi iki
Food,Doni seneng ngobrol karo kanca-kancane nalika mangan rujak cingur.,Doni mangan rujak cingur karo keluargane.,Doni seneng mangan rujak cingur,Rujak cingur iku panganan khas Jawa Timur,Bahan utamane yaiku cingur sapi lan sayuran,Doni biasane mangan rujak cingur karo kanca-kancane sore-sore
Food,Siti bangga nindakake tradisi kuliner keluargane.,Siti ora seneng masak sayur asem.,Siti masak sayur asem kanggo keluargane,Ibu Siti mulangake carane masak sayur asem nganggo panci tembaga,Panci tembaga kuwi wis turun-temurun ing keluargane,Rasa sayur asem dadi luwih enak lan nyenengake
Food,Kanca-kancane Andi seneng lan ngrasakake budaya Jawa liwat jenang dodol.,Kanca-kancane Andi ora ngerti jenang dodol kuwi.,Andi tuku oleh-oleh jenang dodol saka Garut,Jenang dodol kuwi digawe karo gula jawa lan ketan,Andi pengin ngirimake jenang dodol iki kanggo kanca-kancane ing luar negeri,Dheweke ngarep-arep kanca-kancane seneng karo rasane
Food,Rina lan keluargane bisa nikmati panganan kanthi guyub lan harmonis.,Rina lan keluargane ora seneng mangan ing lesehan.,Rina lan keluargane mangan ing lesehan tradisional,Piring lan gelas digawe saka anyaman bambu,Rina seneng mangan ing kene amarga rasane luwih enak lan suasanane ayem,Dheweke uga sinau babagan budaya mangan tradisional Jawa
Food,Kanca-kancane Siti seneng banget lan nyoba dodol garut bebarengan.,Kanca-kancane Siti ora seneng lan ora mau nyoba dodol garut.,Siti nggawa oleh-oleh dodol garut saka mbah'e ing desa,Dodol iku khas lan mung ditemokake ing wilayah Jawa Tengah,Siti ngarep-arep kabeh kanca-kancane bisa ngrasakake,Dodol garut iku manis lan kenyal
Food,Keluarga Rina mangan sega liwet kanthi rukun lan ceria.,Keluarga Rina ora seneng sega liwet lan ora mangan bareng-bareng.,Rina lan keluargane mangan sega liwet ing omah,Sega liwet disajikake nganggo dandang lan dimakan bareng-bareng,"Ana lauk pauk kaya ayam goreng, sambal, lan lalapan",Rina seneng banget tradisi mangan sega liwet iki
Food,Jenang jagung sing digawe Andri disukani kabeh anggota keluargane.,Jenang jagung sing digawe Andri ora enak lan ora dipangan sapa-sapa.,Andri sinau masak jenang jagung karo ibuke,"Jenang jagung iku panganan tradisional sing digawe saka jagung, santan, lan gula",Ibune Andri mènèhi tips lan trik kanggo nggawe jenang sing enak,Andri ngarep-arep bisa nggawe jenang jagung sing legi lan enak
Food,Lisa seneng banget lan mangan krupuk rambak karo sega.,Lisa ora seneng karo krupuk rambak lan mbuwang kabeh.,Lisa tuku krupuk rambak ing pasar tradisional,Krupuk rambak iku digawe saka kulit sapi lan digoreng garing,Lisa seneng karo rasane sing gurih lan krenyes,Krupuk rambak biasane dipangan bareng sega lan sayur asem
Food,Budi seneng banget bisa sinau lan mbantu bapake metik salak.,Budi ora seneng lan ora mau mbantu bapake metik salak.,Budi lan bapake menyang kebon salak,Salak iku buah khas saka wilayah Jogja,Budi sinau cara metik salak sing bener saka bapake,Salak sing dipetik bakal dijual ing pasar
Food,Keluarga Tono nggawe wedang ronde bebarengan lan nikmati bareng.,Keluarga Tono nggawe wedang ronde lan ora ana sing mau ngombe.,"Dina iki, keluarga Tono arep nggawe wedang ronde bareng-bareng",Wedang ronde iku minuman tradisional Jawa sing anget lan manis,"Isine ronde, kacang, lan kuah jahe",Tono seneng banget amarga iki tradisi sing penting kanggo keluargane
Food,"Akibate, jenange Niken dadi basi sadurunge tekan omahe kanca.","Akibate, jenange Niken tetep enak nganti tekan omahe kanca.",Niken seneng banget mangan jenang,Jenang iku panganan tradisional sing digawe saka ketan lan gula jawa,Niken asring tuku jenang minangka oleh-oleh kanggo kanca-kancane,"Nanging, Niken ora ngerti yen jenang kudu dijaga ing suhu sing adhem supaya ora cepet basi"
Food,Bayu njupuk gudeg tanpa krecek lan tetep seneng mangan.,Bayu ora mangan gudeg amarga ora seneng karo krecek.,Bayu lan keluargane seneng mangan gudeg,Gudeg iku panganan tradisional khas Yogyakarta saka nangka muda,"Biasane, gudeg dipangan karo krecek, telur, lan ayam","Nanging, Bayu ora seneng karo krecek amarga krasa pedes"
Food,"Akibate, Siti ora bisa nggawe es dawet lan kudu bali menyang pasar.","Akibate, Siti nggawe es dawet tanpa santan lan tetep rasane enak.",Siti arep nggawe es dawet kanggo dijual,"Es dawet iku minuman tradisional sing digawe saka cendol, santan, lan gula jawa",Siti wis nggoleki bahan-bahane ing pasar,"Nanging, Siti lupa tuku santan kanggo es dawet"
Food,Danu njaluk bantuan marang ibune kanggo nggawe bumbune.,Danu tetep nggawe rujak cingur tanpa bumbu sing enak.,Danu seneng banget karo rujak cingur,Rujak cingur iku panganan khas Surabaya sing digawe saka cingur sapi lan sayuran,Danu pengin nggawe rujak cingur dhewe ing omah,"Nanging, Danu ora ngerti carane nggawe bumbune"
Food,Lestari sinau milih salak sing wis mateng saka pedagang sing dipercaya.,Lestari tetep tuku salak tanpa mriksa lan kecewa amarga durung mateng.,Lestari seneng mangan buah salak,Salak iku buah khas Indonesia sing rasane manis lan seger,Lestari biasane tuku salak ing pasar tradisional,"Nanging, salak sing didol ing pasar kadang-kadang durung mateng"
Food,"Akibate, soto ayam sing digawe Ari rasane durung mateng lan kurang enak.","Akibate, soto ayam sing digawe Ari tetep enak sanadyan dimasak cepet.",Ari kepengin nyoba masak soto ayam,Soto ayam iku sup tradisional Indonesia sing digawe saka daging ayam lan bumbu-bumbu khas,Ari wis tuku kabeh bahan-bahan sing dibutuhake,"Nanging, Ari ora ngerti yen soto ayam mbutuhake wektu masak sing suwe"
Food,Kabeh anggota keluarga seneng mangan gethuk goreng bareng-bareng.,Keluargane ora seneng lan gethuk goreng dibuwang.,Dhewi nggawa oleh-oleh gethuk goreng saka Banyumas kanggo keluargane,Gethuk goreng iku digawe saka ketela sing digoreng lan dicampur gula jawa,Dhewi seneng banget karo rasa manis lan gurih gethuk goreng iki,Keluargane nunggu karo penasaran
Food,Mbah kakung matur nuwun lan ngombe wedang ronde karo rasa seneng.,Mbah kakung ora gelem ngombe wedang ronde.,"Saka pasar, Rina tuku wedang ronde kanggo mbah kakunge","Wedang ronde digawe saka jahe, gula jawa, lan bola-bola ketan isi kacang tanah",Mbah kakung seneng wedang ronde amarga bisa angetake badan,Rina nyuguhake wedang ronde marang mbah kakung
Food,Kabeh warga desa seneng lan ngicipi tumpeng karo rasa syukur.,Tumpeng ora disenengi warga desa lan ditinggalake.,Dina nyiapake tumpeng kanggo acara selametan ing desane,Tumpeng iku disusun saka sega kuning lan macem-macem lauk pauk,Warga desa padha ngarep-arep tumpeng iku bakal dadi pusat perhatian,Dina nyusun tumpeng kanthi apik
Food,Keluargane Budi seneng lan langsung mangan jenang dodol bareng-bareng.,Jenang dodol iku rusak lan ora bisa dipangan.,Budi tuku jenang dodol saka Kudus kanggo oleh-oleh sawise dolan,Jenang dodol iku panganan tradisional sing digawe saka ketan lan kelapa,Budi ngerti yen keluargane seneng jenang dodol,Budi nggawa oleh-oleh iku kanthi ati-ati
Food,Tamu-tamu seneng lan es dawet ireng dadi favorit ing acara mantenan.,Tamu-tamu ora seneng es dawet ireng lan ora ana sing njupuk.,Arum ndadekake es dawet ireng kanggo acara mantenan,Es dawet ireng iku khas saka Purworejo sing digawe saka cendol ireng lan santan,Kabeh tamu padha ngarep-arep ngicipi es dawet ireng iki,Arum nyuguhake es dawet ireng marang tamu
Food,Siti seneng amarga pecel lele sing dimasak karo ibune rasane enak.,Pecel lele sing dimasak Siti ora enak lan ora bisa dipangan.,Siti sinau masak pecel lele karo ibune,Pecel lele iku panganan khas Jawa sing digawe saka lele goreng lan sambal,Siti lan ibune nyiapake kabeh bahan lan peralatan kanggo masak,Masak pecel lele iki dadi pengalaman anyar kanggo Siti
Food,Rina lan kanca-kancane mbukak usaha jenang dodol bareng-bareng.,Rina dadi ora seneng jenang dodol amarga kanca-kancane.,Rina seneng banget karo jenang dodol,Jenang dodol iku panganan tradisional saka desa cilik ing Jawa,Rina mulangake carane nggawe marang kanca-kancane,Kanca-kancane uga dadi seneng karo jenang dodol iki
Food,Pak Budi bisa ngirim salak menyang pasar internasional.,Pak Budi mandheg ngrawat kebone amarga rekasa.,Pak Budi duwe kebon salak gedhe,Salak saka kebone Pak Budi misuwur banget ing pasar lokal,Kabeh wong seneng karo salake sing manis lan renyah,Pak Budi tansah ngrawat kebone kanthi apik
Food,Siti mbukak warung soto lan dadi terkenal.,Siti mandheg masak soto amarga kesel.,Siti pancen pinter masak soto,Soto Jawa sing digawe Siti enak banget lan disenengi wong kampung,"Saben ana acara desa, Siti mesthi ditimbali kanggo masak soto",Wong-wong ora sabar pengen ndeleng Siti masak
Food,Andi nggawe museum peralatan masak tradisional.,Andi mandheg ngumpulake peralatan masak amarga bosen.,Andi seneng banget ngumpulake peralatan masak tradisional,"Dheweke duwe koleksi kendil, cobek, lan kukusan bambu",Kanca-kancane asring gumun karo koleksi Andi sing unik,Andi uga sinau carane nggunakake peralatan masak iki
Food,Lestari nggawe kafe sing khusus nyedhiyakake wedang ronde.,Lestari ora seneng wedang ronde maneh amarga sering ngombe.,Lestari seneng ngombe wedang ronde saben sore,Wedang ronde iku minuman tradisional sing digawe saka jahe lan bola-bola ketan,Lestari sering ngajak kanca-kancane kanggo ngombe bareng,Kanca-kancane uga dadi seneng karo wedang ronde
Food,Bambang dadi pimpinan koperasi tani ing desane.,Bambang ngedol kabeh ladange lan pindah menyang kutha.,Bambang iku petani padi sing sukses,Panen padi Bambang tansah akeh lan berkualitas apik,Bambang asring menehi padi kanggo tetanggane,Tetanggane seneng banget lan ngucapke matur nuwun
Food,"Nanging, oleh-oleh iku ternyata wis basi.","Nanging, oleh-oleh iku disimpen kanggo acara spesial.",Lestari nggawa oleh-oleh khas Banyuwangi kanggo keluargane nang Malang,Lestari nggawa lemper lan kue bikang,Keluargane seneng banget nampa oleh-oleh iku,Lemper lan kue bikang yaiku panganan tradisional sing akeh disenengi
Food,Budi malah kesel lan ora seneng karo rasa sate iku.,Budi malah pengen nambah porsi sate maneh.,Budi lan keluargane mangan bareng ing warung sate klathak,Sate klathak iku panganan khas saka Yogyakarta,Budi seneng banget karo rasa sate sing gurih lan pedhes,Budi uga seneng karo cara masak sate sing dipegang nganggo jepitan besi
Food,Siti malah lara esuk-esuk.,Siti malah dadi tambah sehat lan bugar.,Siti sinau nggawe wedang uwuh saka neneknya,Wedang uwuh yaiku minuman tradisional saka Yogyakarta sing ngandhut rempah-rempah,Siti seneng karo aroma lan rasa wedang uwuh sing khas,Nenek Siti uga nerangake manfaat kesehatan saka wedang uwuh
Food,"Nanging, Joko malah alergi karo cingur.","Nanging, Joko malah nambah porsi rujak cingur.",Joko lagi mangan rujak cingur karo kanca-kancane,Rujak cingur iku panganan tradisional saka Surabaya sing ngandhut cingur (irisan moncong sapi),Joko seneng banget karo rasa pedhes lan seger saka rujak cingur,Kanca-kancane uga padha seneng karo panganan iki
Food,Ani malah ora kuat karo pedhes sambel terasi.,Ani malah pengen nggawe sambel terasi maneh.,Ani sinau nggawe sambel terasi karo ibune,Sambel terasi yaiku sambel sing digawe saka terasi lan cabai,Ani seneng banget karo rasa pedhes sambel terasi,Ibune uga nerangake cara milih terasi sing apik
Food,"Nanging, tape ketan ireng iku ternyata wis basi.","Nanging, tape ketan ireng iku disimpen kanggo acara spesial.",Dimas nggawa oleh-oleh tape ketan ireng saka Bondowoso kanggo kanca-kancane ing Jakarta,Tape ketan ireng yaiku panganan fermentasi sing manis lan seger,Kanca-kancane seneng karo rasa tape ketan ireng,Tape ketan ireng uga dikenal minangka panganan tradisional sing akeh manfaat kesehatan
Food,Setyo lan keluargane ora mangan bakpia amarga wis kadaluwarsa.,Setyo mangan kabeh bakpia dhewe.,Setyo bali saka Yogyakarta karo oleh-oleh bakpia,Bakpia iku minangka panganan khas Yogyakarta sing terkenal,Setyo nggawa bakpia kanggo keluargane ing Semarang,Keluargane Setyo seneng banget ndeleng bakpia sing digawa
Food,Nanik ora tahan karo rasa pedes rujak cingur.,Nanik seneng banget karo rasa rujak cingur.,Nanik seneng banget karo rujak cingur,Rujak cingur iku panganan tradisional saka Surabaya,Nanik pengin ngicipi rujak cingur asli saka Surabaya,Dheweke lunga menyang warung rujak cingur sing terkenal
Food,Gudeg sing digawe Mbah Sumo ora enak amarga keliren.,Keluargane Mbah Sumo seneng banget karo gudeg sing digawe.,Mbah Sumo nggawe gudeg kanggo acara keluarga,Gudeg iku panganan khas saka Yogyakarta sing digawe saka nangka,Mbah Sumo duwe resep rahasia kanggo gudeg,Keluargane Mbah Sumo nglumpuk kanggo mangan bareng
Food,Soto ayam sing digawe Ana ora enak amarga salah resep.,Ana seneng banget karo soto ayam sing digawe.,Dina iki Ana sinau masak soto ayam karo ibune,Soto ayam iku panganan tradisional Jawa sing legendaris,Ibune Ana ngajari cara nggawe kuah sing enak,Ana nindakake kabeh instruksi ibune kanthi apik
Food,Wulan ora seneng karo rasa klepon amarga isine gula jawa sing thok.,Wulan langsung suka karo rasa klepon.,Wulan dolan menyang pasar tradisional karo ibune,"Ing pasar, Wulan ndeleng macem-macem jajanan tradisional",Ibune tuku klepon kanggo Wulan,Wulan nyoba klepon kanggo pisanan
Food,Sambel sing digawe ora enak amarga ora alus.,Sambel sing digawe dadi favorit keluargane.,Keluarga Budi pengin njajal mangan bareng nganggo cobek lan ulekan tradisional,Cobek lan ulekan iku alat masak tradisional sing digawe saka watu,Budi lan keluargane ngetokne kabeh bahan kanggo nggawe sambel,Sambel digawe kanthi cara nguleg kabeh bahan ing cobek
Food,Salak sing dipetik Eni akeh sing busuk.,Eni mangan salak nganti kenyang lan puas.,Eni lan kancane dolan menyang kebon salak,Salak iku buah khas saka Jawa sing rasane manis lan asam,Eni pengin nyoba metik salak saka wit langsung,Dheweke seneng banget nalika metik salak
Food,Keluargane seneng banget lan matur nuwun.,Oleh-oleh mau kabeh ilang ing dalan.,Dimas lan Yuni lunga menyang Pasar Beringharjo,Wong loro iku kepengin tuku oleh-oleh kanggo keluarga ing desa,Dimas milih bakpia lan Yuni milih geplak,Kabeh oleh-olehe wis diwenehake marang keluarga
Food,Kabeh anggota keluarga ngrasa sehat lan segar.,Wedang jahe kasebut ora disenengi kulawargane.,Pak Surono seneng nggawe wedang jahe,"Saben sore, dheweke nyiapake wedang jahe kanggo kulawargane",Wedang jahe digawe saka bahan alami sing ana ing pekarangan omahe,Keluargane ngombe wedang jahe bareng-bareng
Food,Panganan tradisional iki nggawe pesta luwih meriah.,Panganan tradisional iku ora ana sing ngicipi.,Ana pesta manten ing desa Sumberagung,Pesta iki diramekake karo macem-macem panganan tradisional,"Ana jenang, gudeg, lan sate klathak ing pesta iki",Wong-wong padha mangan kanthi suka cita
Food,Keluargane uga seneng mangan salak.,Keluargane ora seneng karo rasa salak.,Edi seneng mangan buah salak,"Saben musim panen, Edi mesthi tuku salak saka petani lokal",Salak iki enak lan legi,Edi mesthi ngrasakake salak karo keluarga
Food,Masakane Bu Tini nggawe keluargane tambah raket.,Keluargane Bu Tini ora tau mangan masakane.,Bu Tini seneng masak nganggo cobek lan ulekan tradisional,"Saben dina, dheweke nggiling bumbu kanggo masak ing omahe",Bumbu sing digiling nganggo ulekan dirasa luwih wangi lan enak,Keluargane Bu Tini seneng karo masakane
Food,Pengunjung seneng lan ngrasakake panganan khas sing enak.,Festival iki ora akeh wong sing teka.,Ana festival panganan ing desa Banyuwangi,"Ing festival iki, para warga nyedhiyakake macem-macem panganan khas","Pengunjung bisa nyoba rujak soto, sego cawuk, lan pecel pitik",Festival iki rame banget
Food,Sari rumangsa bangga bisa nggawa panganan sing disukani bapake.,Bapake ora seneng karo geplak lan ora gelem mangan.,Sari mulih saka pasar karo tas kebak oleh-oleh panganan,Dheweke tuku geplak saka Bantul kanggo bapake,Geplak iku panganan tradisional sing legi lan gurih,Sari seneng ndeleng bapake seneng karo geplak
Food,Wiwin ati-ati nggunakake piring supaya ora pecah.,Wiwin ora perduli lan piring-piring kuwi pecah kabeh.,Wiwin lan keluargane mangan ing meja nganggo piring tembikar,Piring tembikar iku warisan saka simbah,Wiwin ngelingi crita simbah babagan carane nggawe piring-piring kuwi,Piring tembikar iku gampang pecah yen ora dijaga
Food,Seno ngombe wedang ronde lan rumangsa anget ing wetenge.,Seno ora seneng karo rasa wedang ronde lan ninggalake.,Seno dolan menyang pasar tradisional karo ibune,Ing kana akeh banget panganan khas Jowo sing bisa ditemokake,Seno kepincut karo wedang ronde sing didol ing salah sawijining warung,Wedang ronde iku minuman anget sing dicampur bola-bola ketan lan jahe
Food,Dolah lan Lila seneng mangan salak bareng-bareng ing kebon.,Dolah lan Lila ora nemokake salak sing enak.,Lila lan kancane Dolah dolan menyang kebon buah,Ing kana akeh buah salak sing wis mateng,Dolah ora sabar pengin nyoba salak sing seger,Lila melu Dolah kanggo njupuk salak saka wit
Food,Budi sinau kanthi tekun lan bisa nggawe jenang dodol sing enak.,Budi ora sabar lan gagal nggawe jenang dodol.,Budi sinau cara nggawe jenang dodol karo simbah,Jenang dodol iku panganan khas sing digawe saka ketan lan gula jawa,Proses masak jenang dodol butuh wektu lan tenaga,Budi kepengin bisa masak jenang dodol kaya simbah
Food,Ratna rumangsa bangga bisa melu ngabdi ing tradisi keluargane.,Ratna ora seneng karo sega tumpeng lan ora melu nyiapake.,Ratna lan keluargane duwe kebiasaan mangan sega tumpeng saben acara penting,Sega tumpeng iku simbol rasa syukur lan kebersamaan,Ratna seneng nyiapake sega tumpeng karo ibune,Sega tumpeng biasane dihias nganggo sayuran lan lauk pauk
Food,Klepon sing digawe Sinta luwih enak lan disuguhake kanggo keluargane.,Klepon sing digawe Sinta ora bisa dipangan amarga gosong.,"Sinta seneng banget karo klepon, jajanan tradisional Jawa sing digawe saka glepung ketan lan gula jawa","Saben wayah sore, dheweke mesthi tuku klepon ing pasar tradisional",Klepon kasebut digulung nganggo parutan kelapa sing seger,"Dina iki, Sinta arep nggawe klepon dhewe ing omah"
